year,month,experiment,plot,subplot,host,mean.dam,leaf.i.1,leaf.i.2,leaf.i.3,leaf.i.4,leaf.i.5,leaf.i.6,leaf.s.1,leaf.s.2,leaf.s.3,leaf.s.4,leaf.s.5,leaf.s.6,leaves.dam,leaves.tot,prop.dam,grass.group,nonnative,native.density,nonnative.density,other.density,total.density,natdens.s,nondens.s,othdens.s,nonnative.rel,leaves.healthy
2015,April,transect,transect_6,transect_6C,SP,0.0235,1,1,1,1,1,1,0.01,0.01,0.1,0.001,0.01,0.01,6,6,1,"native
perennial",0,9,552.22222219,0,561.22222219,0.35062674538059196,0.44636852672358773,-0.19300826117393743,0.9839635715690654,0
2015,April,transect,transect_6,transect_6E,AB,0.1875,1,1,0,0,NA,NA,0.5,0.25,0,0,NA,NA,2,4,0.5,"non-native
annual",1,1,679.99999998,1,681.99999998,-1.2793138007129703,0.8364101525088026,-0.16336770677936846,0.9970674486802659,2
2015,April,transect,transect_6,transect_6E,AB,0.2505,1,1,NA,NA,NA,NA,0.5,0.001,NA,NA,NA,NA,2,2,1,"non-native
annual",1,1,679.99999998,1,681.99999998,-1.2793138007129703,0.8364101525088026,-0.16336770677936846,0.9970674486802659,0
2015,April,transect,transect_6,transect_6E,EG,0.009000000000000001,1,0,1,1,1,1,0.001,0,0.001,0.001,0.05,0.001,5,6,0.8333333333333334,"native
perennial",0,1,679.99999998,1,681.99999998,-1.2793138007129703,0.8364101525088026,-0.16336770677936846,0.9970674486802659,1
2015,April,transect,transect_7,transect_7C,AB,0.0085,1,1,0,0,0,0,0.05,0.001,0,0,0,0,2,6,0.3333333333333333,"non-native
annual",1,1,141.6666667,3,145.6666667,-1.2793138007129703,-0.806852174935882,-0.10408659799023055,0.9725400457728741,4
2015,April,transect,transect_7,transect_7E,AB,1.6666666666666666e-4,1,0,0,0,0,0,0.001,0,0,0,0,0,1,6,0.16666666666666666,"non-native
annual",1,0,859.44444443,2,861.44444443,-1.4830563689746654,1.3841642617282557,-0.1337271523847995,0.9976783180703854,5
2015,April,transect,transect_7,transect_7E,AB,0.005,1,0,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,0,859.44444443,2,861.44444443,-1.4830563689746654,1.3841642617282557,-0.1337271523847995,0.9976783180703854,1
2015,April,transect,transect_7,transect_7E,BH,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1,0,859.44444443,2,861.44444443,-1.4830563689746654,1.3841642617282557,-0.1337271523847995,0.9976783180703854,1
2015,April,transect,transect_7,transect_7E,BH,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1,0,859.44444443,2,861.44444443,-1.4830563689746654,1.3841642617282557,-0.1337271523847995,0.9976783180703854,1
2015,April,transect,transect_8,transect_8A,BD,0.25,1,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1,11,28.88888889,0,39.888888890000004,0.7581118819039825,-1.1511063055856536,-0.19300826117393743,0.7242339832945895,0
2015,April,transect,transect_8,transect_8A,BD,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1,11,28.88888889,0,39.888888890000004,0.7581118819039825,-1.1511063055856536,-0.19300826117393743,0.7242339832945895,1
2015,April,transect,transect_8,transect_8A,BD,0.001,1,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1,11,28.88888889,0,39.888888890000004,0.7581118819039825,-1.1511063055856536,-0.19300826117393743,0.7242339832945895,0
2015,April,transect,transect_8,transect_8A,EG,0.175,1,1,1,1,1,1,0.25,0.1,0.1,0.05,0.25,0.3,6,6,1,"native
perennial",0,11,28.88888889,0,39.888888890000004,0.7581118819039825,-1.1511063055856536,-0.19300826117393743,0.7242339832945895,0
2015,April,transect,transect_8,transect_8A,EG,0.1202,1,1,1,0,0,NA,0.1,0.5,0.001,0,0,NA,3,5,0.6,"native
perennial",0,11,28.88888889,0,39.888888890000004,0.7581118819039825,-1.1511063055856536,-0.19300826117393743,0.7242339832945895,2
2015,April,transect,transect_8,transect_8A,EG,0.18350000000000002,1,1,0,1,1,1,0.5,0.05,0,0.001,0.05,0.5,5,6,0.8333333333333334,"native
perennial",0,11,28.88888889,0,39.888888890000004,0.7581118819039825,-1.1511063055856536,-0.19300826117393743,0.7242339832945895,1
2015,April,transect,transect_8,transect_8A,SP,0.0023333333333333335,1,0,1,1,1,1,0.01,0,0.001,0.001,0.001,0.001,5,6,0.8333333333333334,"native
perennial",0,11,28.88888889,0,39.888888890000004,0.7581118819039825,-1.1511063055856536,-0.19300826117393743,0.7242339832945895,1
2015,April,transect,transect_8,transect_8A,SP,0.013666666666666667,1,1,1,1,1,1,0.001,0.05,0.01,0.01,0.01,0.001,6,6,1,"native
perennial",0,11,28.88888889,0,39.888888890000004,0.7581118819039825,-1.1511063055856536,-0.19300826117393743,0.7242339832945895,0
2015,April,transect,transect_8,transect_8C,BD,0.001,1,1,NA,NA,NA,NA,0.001,0.001,NA,NA,NA,NA,2,2,1,"non-native
annual",1,10,306.66666663,0,316.66666663,0.5543693136422873,-0.3031897279881298,-0.19300826117393743,0.9684210526279224,0
2015,April,transect,transect_8,transect_8C,EG,0.16183333333333333,1,1,1,1,1,1,0.05,0.5,0.001,0.01,0.4,0.01,6,6,1,"native
perennial",0,10,306.66666663,0,316.66666663,0.5543693136422873,-0.3031897279881298,-0.19300826117393743,0.9684210526279224,0
2015,April,transect,transect_8,transect_8C,EG,0.027000000000000003,1,1,1,0,1,1,0.05,0.01,0.001,0,0.001,0.1,5,6,0.8333333333333334,"native
perennial",0,10,306.66666663,0,316.66666663,0.5543693136422873,-0.3031897279881298,-0.19300826117393743,0.9684210526279224,1
2015,April,transect,transect_8,transect_8C,EG,0.142,1,1,1,0,1,1,0.5,0.05,0.001,0,0.3,0.001,5,6,0.8333333333333334,"native
perennial",0,10,306.66666663,0,316.66666663,0.5543693136422873,-0.3031897279881298,-0.19300826117393743,0.9684210526279224,1
2015,April,transect,transect_8,transect_8C,SP,0.027000000000000003,1,1,1,1,1,1,0.01,0.001,0.001,0.05,0.05,0.05,6,6,1,"native
perennial",0,10,306.66666663,0,316.66666663,0.5543693136422873,-0.3031897279881298,-0.19300826117393743,0.9684210526279224,0
2015,April,transect,transect_8,transect_8C,SP,0.05366666666666666,1,1,1,1,1,1,0.01,0.05,0.01,0.001,0.25,0.001,6,6,1,"native
perennial",0,10,306.66666663,0,316.66666663,0.5543693136422873,-0.3031897279881298,-0.19300826117393743,0.9684210526279224,0
2015,April,transect,transect_8,transect_8E,AB,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,1,302.22222222,0,303.22222222,-1.2793138007129703,-0.31675639312639364,-0.19300826117393743,0.9967020886771469,1
2015,April,transect,transect_8,transect_8E,AB,5e-4,0,1,NA,NA,NA,NA,0,0.001,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,1,302.22222222,0,303.22222222,-1.2793138007129703,-0.31675639312639364,-0.19300826117393743,0.9967020886771469,1
2015,April,transect,transect_8,transect_8E,AB,0.1375,1,1,0,0,NA,NA,0.05,0.5,0,0,NA,NA,2,4,0.5,"non-native
annual",1,1,302.22222222,0,303.22222222,-1.2793138007129703,-0.31675639312639364,-0.19300826117393743,0.9967020886771469,2
2015,April,transect,transect_8,transect_8E,EG,0.17833333333333332,1,1,1,1,1,1,0.5,0.1,0.4,0.01,0.01,0.05,6,6,1,"native
perennial",0,1,302.22222222,0,303.22222222,-1.2793138007129703,-0.31675639312639364,-0.19300826117393743,0.9967020886771469,0
2015,April,transect,transect_9,transect_9E,AB,0.1,1,1,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,NA,2,2,1,"non-native
annual",1,2,155.55555556000002,2,159.55555556000002,-1.075571232451275,-0.7644563461384233,-0.1337271523847995,0.97493036211769,0
2015,April,transect,transect_9,transect_9E,AB,0.1,1,1,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,NA,2,2,1,"non-native
annual",1,2,155.55555556000002,2,159.55555556000002,-1.075571232451275,-0.7644563461384233,-0.1337271523847995,0.97493036211769,0
2015,April,transect,transect_9,transect_9E,BD,0.001,1,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1,2,155.55555556000002,2,159.55555556000002,-1.075571232451275,-0.7644563461384233,-0.1337271523847995,0.97493036211769,0
2015,April,transect,transect_9,transect_9E,BH,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1,2,155.55555556000002,2,159.55555556000002,-1.075571232451275,-0.7644563461384233,-0.1337271523847995,0.97493036211769,1
2015,April,transect,transect_10,transect_10C,BD,0.0085,0,0,0,1,1,0,0,0,0,0.05,0.001,0,2,6,0.3333333333333333,"non-native
annual",1,0,19.999999997,48,67.999999997,-1.4830563689746654,-1.1782396360850136,1.2297383497653729,0.2941176470276816,4
2015,April,transect,transect_10,transect_10E,BD,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,2,280.00000003,222,504.00000003,-1.075571232451275,-0.38458971924506247,6.387194814420373,0.5555555555820106,2
2015,April,transect,transect_10,transect_10E,BD,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,2,280.00000003,222,504.00000003,-1.075571232451275,-0.38458971924506247,6.387194814420373,0.5555555555820106,2
2015,April,transect,transect_10,transect_10E,BD,0.025,0,1,NA,NA,NA,NA,0,0.05,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,2,280.00000003,222,504.00000003,-1.075571232451275,-0.38458971924506247,6.387194814420373,0.5555555555820106,1
2016,NA,transect,transect_1,transect_1A,AB,0.001,1,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1,20,20,0,40,2.5917949962592397,-1.178239636075856,-0.19300826117393743,0.5,0
2016,NA,transect,transect_1,transect_1A,EG,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1,"native
perennial",0,20,20,0,40,2.5917949962592397,-1.178239636075856,-0.19300826117393743,0.5,0
2016,NA,transect,transect_1,transect_1A,SP,0.020333333333333332,1,1,1,NA,NA,NA,0.001,0.05,0.01,NA,NA,NA,3,3,1,"native
perennial",0,20,20,0,40,2.5917949962592397,-1.178239636075856,-0.19300826117393743,0.5,0
2016,NA,transect,transect_1,transect_1A,SP,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,"native
perennial",0,20,20,0,40,2.5917949962592397,-1.178239636075856,-0.19300826117393743,0.5,0
2016,NA,transect,transect_1,transect_1A,SP,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,"native
perennial",0,20,20,0,40,2.5917949962592397,-1.178239636075856,-0.19300826117393743,0.5,0
2016,NA,transect,transect_1,transect_1C,EG,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,3,315,0,318,-0.8718286641895797,-0.2777522305448196,-0.19300826117393743,0.9905660377358491,1
2016,NA,transect,transect_1,transect_1C,SP,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.01,0.001,NA,NA,NA,3,3,1,"native
perennial",0,3,315,0,318,-0.8718286641895797,-0.2777522305448196,-0.19300826117393743,0.9905660377358491,0
2016,NA,transect,transect_1,transect_1C,SP,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1,"native
perennial",0,3,315,0,318,-0.8718286641895797,-0.2777522305448196,-0.19300826117393743,0.9905660377358491,0
2016,NA,transect,transect_1,transect_1C,SP,0.05333333333333333,1,1,1,NA,NA,NA,0.05,0.1,0.01,NA,NA,NA,3,3,1,"native
perennial",0,3,315,0,318,-0.8718286641895797,-0.2777522305448196,-0.19300826117393743,0.9905660377358491,0
2016,NA,transect,transect_1,transect_1E,AB,0.0055000000000000005,1,1,NA,NA,NA,NA,0.01,0.001,NA,NA,NA,NA,2,2,1,"non-native
annual",1,2,730,0,732,-1.075571232451275,0.9890351365581638,-0.19300826117393743,0.9972677595628415,0
2016,NA,transect,transect_1,transect_1E,SP,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1,"native
perennial",0,2,730,0,732,-1.075571232451275,0.9890351365581638,-0.19300826117393743,0.9972677595628415,0
2016,NA,transect,transect_3,transect_3A,AB,0.006999999999999999,1,1,1,NA,NA,NA,0.001,0.01,0.01,NA,NA,NA,3,3,1,"non-native
annual",1,10,30.33333333,0,40.33333333,0.5543693136422873,-1.1466971393951133,-0.19300826117393743,0.7520661156819889,0
2016,NA,transect,transect_3,transect_3A,EG,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,10,30.33333333,0,40.33333333,0.5543693136422873,-1.1466971393951133,-0.19300826117393743,0.7520661156819889,0
2016,NA,transect,transect_3,transect_3A,SP,0.03666666666666667,1,1,1,NA,NA,NA,0.05,0.01,0.05,NA,NA,NA,3,3,1,"native
perennial",0,10,30.33333333,0,40.33333333,0.5543693136422873,-1.1466971393951133,-0.19300826117393743,0.7520661156819889,0
2016,NA,transect,transect_3,transect_3A,SP,0.03666666666666667,1,1,1,NA,NA,NA,0.05,0.05,0.01,NA,NA,NA,3,3,1,"native
perennial",0,10,30.33333333,0,40.33333333,0.5543693136422873,-1.1466971393951133,-0.19300826117393743,0.7520661156819889,0
2016,NA,transect,transect_3,transect_3A,SP,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,10,30.33333333,0,40.33333333,0.5543693136422873,-1.1466971393951133,-0.19300826117393743,0.7520661156819889,0
2016,NA,transect,transect_3,transect_3C,SP,0.003666666666666667,1,1,0,NA,NA,NA,0.001,0.01,0,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,8,500,0,508,0.14688417711889667,0.286960210211932,-0.19300826117393743,0.984251968503937,1
2016,NA,transect,transect_3,transect_3C,SP,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.01,0.001,NA,NA,NA,3,3,1,"native
perennial",0,8,500,0,508,0.14688417711889667,0.286960210211932,-0.19300826117393743,0.984251968503937,0
2016,NA,transect,transect_3,transect_3C,SP,0.003666666666666667,1,1,0,NA,NA,NA,0.001,0.01,0,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,8,500,0,508,0.14688417711889667,0.286960210211932,-0.19300826117393743,0.984251968503937,1
2016,NA,transect,transect_3,transect_3E,EG,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,1,556,0,557,-1.2793138007129703,0.45790019227884066,-0.19300826117393743,0.9982046678635548,0
2016,NA,transect,transect_3,transect_3E,SP,0.04,1,1,1,NA,NA,NA,0.01,0.1,0.01,NA,NA,NA,3,3,1,"native
perennial",0,1,556,0,557,-1.2793138007129703,0.45790019227884066,-0.19300826117393743,0.9982046678635548,0
2016,NA,transect,transect_3,transect_3E,SP,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1,"native
perennial",0,1,556,0,557,-1.2793138007129703,0.45790019227884066,-0.19300826117393743,0.9982046678635548,0
2016,NA,transect,transect_4,transect_4A,EG,0.001,1,1,NA,NA,NA,NA,0.001,0.001,NA,NA,NA,NA,2,2,1,"native
perennial",0,12,31,0,43,0.9618544501656777,-1.1446621395984276,-0.19300826117393743,0.7209302325581395,0
2016,NA,transect,transect_4,transect_4A,SP,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.05,0.01,NA,NA,NA,3,3,1,"native
perennial",0,12,31,0,43,0.9618544501656777,-1.1446621395984276,-0.19300826117393743,0.7209302325581395,0
2016,NA,transect,transect_4,transect_4A,SP,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.05,0.01,NA,NA,NA,3,3,1,"native
perennial",0,12,31,0,43,0.9618544501656777,-1.1446621395984276,-0.19300826117393743,0.7209302325581395,0
2016,NA,transect,transect_4,transect_4C,EG,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,10,458,0,468,0.5543693136422873,0.15875522366175057,-0.19300826117393743,0.9786324786324786,0
2016,NA,transect,transect_4,transect_4C,SP,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.01,0.05,NA,NA,NA,3,3,1,"native
perennial",0,10,458,0,468,0.5543693136422873,0.15875522366175057,-0.19300826117393743,0.9786324786324786,0
2016,NA,transect,transect_4,transect_4C,SP,0.03666666666666667,1,1,1,NA,NA,NA,0.01,0.05,0.05,NA,NA,NA,3,3,1,"native
perennial",0,10,458,0,468,0.5543693136422873,0.15875522366175057,-0.19300826117393743,0.9786324786324786,0
2016,NA,transect,transect_4,transect_4C,SP,0.006999999999999999,1,1,1,NA,NA,NA,0.001,0.01,0.01,NA,NA,NA,3,3,1,"native
perennial",0,10,458,0,468,0.5543693136422873,0.15875522366175057,-0.19300826117393743,0.9786324786324786,0
2016,NA,transect,transect_4,transect_4E,EG,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"native
perennial",0,3,349.33333333,0,352.33333333,-0.8718286641895797,-0.17294974154968754,-0.19300826117393743,0.9914853358561162,2
2016,NA,transect,transect_4,transect_4E,SP,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.05,0.01,NA,NA,NA,3,3,1,"native
perennial",0,3,349.33333333,0,352.33333333,-0.8718286641895797,-0.17294974154968754,-0.19300826117393743,0.9914853358561162,0
2016,NA,transect,transect_4,transect_4E,SP,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"native
perennial",0,3,349.33333333,0,352.33333333,-0.8718286641895797,-0.17294974154968754,-0.19300826117393743,0.9914853358561162,2
2016,NA,transect,transect_4,transect_4E,SP,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,"native
perennial",0,3,349.33333333,0,352.33333333,-0.8718286641895797,-0.17294974154968754,-0.19300826117393743,0.9914853358561162,2
2016,NA,transect,transect_5,transect_5A,EG,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,22,59.33333333,0,81.33333333,2.9992801327826304,-1.0581746486818928,-0.19300826117393743,0.7295081967102257,0
2016,NA,transect,transect_5,transect_5A,EG,0.001,1,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,1,1,1,"native
perennial",0,22,59.33333333,0,81.33333333,2.9992801327826304,-1.0581746486818928,-0.19300826117393743,0.7295081967102257,0
2016,NA,transect,transect_5,transect_5A,EG,0.01,1,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,1,1,1,"native
perennial",0,22,59.33333333,0,81.33333333,2.9992801327826304,-1.0581746486818928,-0.19300826117393743,0.7295081967102257,0
2016,NA,transect,transect_5,transect_5C,EG,0.0055000000000000005,1,1,NA,NA,NA,NA,0.01,0.001,NA,NA,NA,NA,2,2,1,"native
perennial",0,9,137,0,146,0.35062674538059196,-0.8210971735432078,-0.19300826117393743,0.9383561643835616,0
2016,NA,transect,transect_5,transect_5C,EG,6.666666666666666e-4,1,0,1,NA,NA,NA,0.001,0,0.001,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,9,137,0,146,0.35062674538059196,-0.8210971735432078,-0.19300826117393743,0.9383561643835616,1
2016,NA,transect,transect_5,transect_5C,EG,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1,"native
perennial",0,9,137,0,146,0.35062674538059196,-0.8210971735432078,-0.19300826117393743,0.9383561643835616,0
2016,NA,transect,transect_5,transect_5C,SP,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1,"native
perennial",0,9,137,0,146,0.35062674538059196,-0.8210971735432078,-0.19300826117393743,0.9383561643835616,0
2016,NA,transect,transect_5,transect_5C,SP,0.003666666666666667,1,0,1,NA,NA,NA,0.001,0,0.01,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,9,137,0,146,0.35062674538059196,-0.8210971735432078,-0.19300826117393743,0.9383561643835616,1
2016,NA,transect,transect_5,transect_5E,BD,0.016666666666666666,1,0,0,NA,NA,NA,0.05,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,0,194.66666663,0,194.66666663,-1.4830563689746654,-0.6450696921219471,-0.19300826117393743,1,2
2016,NA,transect,transect_5,transect_5E,EG,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,"native
perennial",0,0,194.66666663,0,194.66666663,-1.4830563689746654,-0.6450696921219471,-0.19300826117393743,1,0
2016,NA,transect,transect_5,transect_5E,EG,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,0,194.66666663,0,194.66666663,-1.4830563689746654,-0.6450696921219471,-0.19300826117393743,1,1
2016,NA,transect,transect_5,transect_5E,SP,6.666666666666666e-4,1,0,1,NA,NA,NA,0.001,0,0.001,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,0,194.66666663,0,194.66666663,-1.4830563689746654,-0.6450696921219471,-0.19300826117393743,1,1
2016,NA,transect,transect_6,transect_6A,AB,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,16,392.11111111,0,408.11111111,1.7768247232124585,-0.04237058857512676,-0.19300826117393743,0.9607949904708979,1
2016,NA,transect,transect_6,transect_6A,AB,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,16,392.11111111,0,408.11111111,1.7768247232124585,-0.04237058857512676,-0.19300826117393743,0.9607949904708979,3
2016,NA,transect,transect_6,transect_6A,EG,0.017333333333333333,1,1,1,NA,NA,NA,0.001,0.05,0.001,NA,NA,NA,3,3,1,"native
perennial",0,16,392.11111111,0,408.11111111,1.7768247232124585,-0.04237058857512676,-0.19300826117393743,0.9607949904708979,0
2016,NA,transect,transect_6,transect_6A,EG,0.004,1,1,1,NA,NA,NA,0.001,0.001,0.01,NA,NA,NA,3,3,1,"native
perennial",0,16,392.11111111,0,408.11111111,1.7768247232124585,-0.04237058857512676,-0.19300826117393743,0.9607949904708979,0
2016,NA,transect,transect_6,transect_6A,EG,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,16,392.11111111,0,408.11111111,1.7768247232124585,-0.04237058857512676,-0.19300826117393743,0.9607949904708979,0
2016,NA,transect,transect_6,transect_6A,SP,0.023333333333333334,1,1,1,NA,NA,NA,0.01,0.01,0.05,NA,NA,NA,3,3,1,"native
perennial",0,16,392.11111111,0,408.11111111,1.7768247232124585,-0.04237058857512676,-0.19300826117393743,0.9607949904708979,0
2016,NA,transect,transect_6,transect_6A,SP,0.004,1,1,1,NA,NA,NA,0.001,0.01,0.001,NA,NA,NA,3,3,1,"native
perennial",0,16,392.11111111,0,408.11111111,1.7768247232124585,-0.04237058857512676,-0.19300826117393743,0.9607949904708979,0
2016,NA,transect,transect_6,transect_6A,SP,0.03666666666666667,1,1,1,NA,NA,NA,0.01,0.05,0.05,NA,NA,NA,3,3,1,"native
perennial",0,16,392.11111111,0,408.11111111,1.7768247232124585,-0.04237058857512676,-0.19300826117393743,0.9607949904708979,0
2016,NA,transect,transect_6,transect_6C,AB,0.001,1,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1,9,1026,0,1035,0.35062674538059196,1.8925750417689664,-0.19300826117393743,0.991304347826087,0
2016,NA,transect,transect_6,transect_6C,AB,0.003333333333333333,0,1,0,NA,NA,NA,0,0.01,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,9,1026,0,1035,0.35062674538059196,1.8925750417689664,-0.19300826117393743,0.991304347826087,2
2016,NA,transect,transect_6,transect_6C,EG,0.017333333333333333,1,1,1,NA,NA,NA,0.05,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,9,1026,0,1035,0.35062674538059196,1.8925750417689664,-0.19300826117393743,0.991304347826087,0
2016,NA,transect,transect_6,transect_6C,EG,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.01,0.001,NA,NA,NA,3,3,1,"native
perennial",0,9,1026,0,1035,0.35062674538059196,1.8925750417689664,-0.19300826117393743,0.991304347826087,0
2016,NA,transect,transect_6,transect_6C,EG,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,9,1026,0,1035,0.35062674538059196,1.8925750417689664,-0.19300826117393743,0.991304347826087,0
2016,NA,transect,transect_6,transect_6C,SP,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"native
perennial",0,9,1026,0,1035,0.35062674538059196,1.8925750417689664,-0.19300826117393743,0.991304347826087,2
2016,NA,transect,transect_6,transect_6C,SP,0.03666666666666667,1,1,0,NA,NA,NA,0.1,0.01,0,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,9,1026,0,1035,0.35062674538059196,1.8925750417689664,-0.19300826117393743,0.991304347826087,1
2016,NA,transect,transect_6,transect_6E,AB,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,2,1133.33333337,160,1295.33333337,-1.075571232451275,2.2202100075091327,4.549480441957097,0.8749356664986508,1
2016,NA,transect,transect_6,transect_6E,EG,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1,"native
perennial",0,2,1133.33333337,160,1295.33333337,-1.075571232451275,2.2202100075091327,4.549480441957097,0.8749356664986508,0
2016,NA,transect,transect_6,transect_6E,SP,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.001,0.01,NA,NA,NA,3,3,1,"native
perennial",0,2,1133.33333337,160,1295.33333337,-1.075571232451275,2.2202100075091327,4.549480441957097,0.8749356664986508,0
2016,NA,transect,transect_6,transect_6E,SP,0.006999999999999999,1,1,1,NA,NA,NA,0.01,0.01,0.001,NA,NA,NA,3,3,1,"native
perennial",0,2,1133.33333337,160,1295.33333337,-1.075571232451275,2.2202100075091327,4.549480441957097,0.8749356664986508,0
2016,NA,transect,transect_8,transect_8A,EG,0.033666666666666664,1,1,1,NA,NA,NA,0.05,0.05,0.001,NA,NA,NA,3,3,1,"native
perennial",0,14,103,0,117,1.3693395866890683,-0.9248821626552594,-0.19300826117393743,0.8803418803418803,0
2016,NA,transect,transect_8,transect_8A,EG,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,"native
perennial",0,14,103,0,117,1.3693395866890683,-0.9248821626552594,-0.19300826117393743,0.8803418803418803,0
2016,NA,transect,transect_8,transect_8A,EG,0.003666666666666667,1,1,0,NA,NA,NA,0.001,0.01,0,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,14,103,0,117,1.3693395866890683,-0.9248821626552594,-0.19300826117393743,0.8803418803418803,1
2016,NA,transect,transect_8,transect_8A,SP,0.02,1,1,0,NA,NA,NA,0.01,0.05,0,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,14,103,0,117,1.3693395866890683,-0.9248821626552594,-0.19300826117393743,0.8803418803418803,1
