year,month,experiment,plot,subplot,host,grass.group,nonnative,plant,leaf,infected,surface,native.density,nonnative.density,other.density,total.density,surface.scaled,natdens.s,nondens.s,othdens.s,nonnative.rel
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,127,3,0,0,4,1057.7777778,0,1061.7777778,2.707092582566324e-4,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,128,1,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,128,2,0,0,4,1057.7777778,0,1061.7777778,2.707092582566324e-4,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,128,3,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,1,0,0,4,1057.7777778,0,1061.7777778,2.707092582566324e-4,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,2,0,0,4,1057.7777778,0,1061.7777778,2.707092582566324e-4,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,3,1,0.1,4,1057.7777778,0,1061.7777778,0.10021656740660531,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,4,1,0.05,4,1057.7777778,0,1061.7777778,0.05024363833243097,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,5,1,0.05,4,1057.7777778,0,1061.7777778,0.05024363833243097,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,6,1,0.05,4,1057.7777778,0,1061.7777778,0.05024363833243097,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,1,1,0.05,4,1057.7777778,0,1061.7777778,0.05024363833243097,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,2,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,3,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,4,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,5,1,0.25,4,1057.7777778,0,1061.7777778,0.25013535462912834,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,6,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,1,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,2,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,3,1,0.001,4,1057.7777778,0,1061.7777778,0.0012701678397401192,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,4,1,0.1,4,1057.7777778,0,1061.7777778,0.10021656740660531,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,5,1,0.1,4,1057.7777778,0,1061.7777778,0.10021656740660531,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,6,0,0,4,1057.7777778,0,1061.7777778,2.707092582566324e-4,-0.4691940782237609,1.9281086305668063,-0.29954785291053726,0.9962327333613179
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,132,1,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,132,2,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,132,3,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,132,4,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,133,1,1,0.001,6,623.33333337,0,629.33333337,0.0012701678397401192,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,133,2,1,0.001,6,623.33333337,0,629.33333337,0.0012701678397401192,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,133,3,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,133,4,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,1,1,0.1,6,623.33333337,0,629.33333337,0.10021656740660531,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,2,1,0.05,6,623.33333337,0,629.33333337,0.05024363833243097,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,3,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,4,1,0.001,6,623.33333337,0,629.33333337,0.0012701678397401192,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,5,1,0.05,6,623.33333337,0,629.33333337,0.05024363833243097,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,135,1,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,135,2,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,135,3,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,135,4,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,136,1,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,136,2,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,136,3,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,137,1,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,137,2,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,137,3,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,137,4,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,1,1,0.05,6,623.33333337,0,629.33333337,0.05024363833243097,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,2,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,3,1,0.05,6,623.33333337,0,629.33333337,0.05024363833243097,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,4,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,5,1,0.05,6,623.33333337,0,629.33333337,0.05024363833243097,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,6,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,1,1,0.001,6,623.33333337,0,629.33333337,0.0012701678397401192,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,2,1,0.001,6,623.33333337,0,629.33333337,0.0012701678397401192,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,3,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,4,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,5,1,0.05,6,623.33333337,0,629.33333337,0.05024363833243097,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,6,1,0.05,6,623.33333337,0,629.33333337,0.05024363833243097,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,1,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,2,1,0.1,6,623.33333337,0,629.33333337,0.10021656740660531,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,3,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,4,0,0,6,623.33333337,0,629.33333337,2.707092582566324e-4,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,5,1,0.001,6,623.33333337,0,629.33333337,0.0012701678397401192,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,6,1,0.01,6,623.33333337,0,629.33333337,0.0102652950730915,0.014535457070286677,0.5981635840447255,-0.29954785291053726,0.9904661016954708
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,1,1,0.25,7,772.7777778,0,779.7777778,0.25013535462912834,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,3,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,4,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,5,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,142,1,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,142,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,142,3,1,0.001,7,772.7777778,0,779.7777778,0.0012701678397401192,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,1,1,0.25,7,772.7777778,0,779.7777778,0.25013535462912834,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,3,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,4,1,0.001,7,772.7777778,0,779.7777778,0.0012701678397401192,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,5,1,0.001,7,772.7777778,0,779.7777778,0.0012701678397401192,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,6,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,144,1,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,144,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,144,3,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,145,1,1,0.001,7,772.7777778,0,779.7777778,0.0012701678397401192,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,145,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,145,3,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,146,1,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,146,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,146,3,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,146,4,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BH,"non-native
annual",1,147,1,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BH,"non-native
annual",1,147,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BH,"non-native
annual",1,148,1,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BH,"non-native
annual",1,148,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BH,"non-native
annual",1,149,1,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BH,"non-native
annual",1,149,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,BH,"non-native
annual",1,149,3,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,150,1,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,150,2,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,150,3,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,150,4,1,0.05,7,772.7777778,0,779.7777778,0.05024363833243097,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,150,5,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,150,6,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,151,1,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,151,2,1,0.001,7,772.7777778,0,779.7777778,0.0012701678397401192,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,151,3,1,0.05,7,772.7777778,0,779.7777778,0.05024363833243097,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,151,4,1,0.05,7,772.7777778,0,779.7777778,0.05024363833243097,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,151,5,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,151,6,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,152,1,1,0.001,7,772.7777778,0,779.7777778,0.0012701678397401192,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,152,2,0,0,7,772.7777778,0,779.7777778,2.707092582566324e-4,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,152,3,1,0.001,7,772.7777778,0,779.7777778,0.0012701678397401192,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,152,4,1,0.001,7,772.7777778,0,779.7777778,0.0012701678397401192,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,152,5,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3D,SP,"native
perennial",0,152,6,1,0.01,7,772.7777778,0,779.7777778,0.0102652950730915,0.25640022471731044,1.0556510744433902,-0.29954785291053726,0.9910230834998284
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,153,1,1,0.001,1,648.88888892,0,649.88888892,0.0012701678397401192,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,153,2,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,153,3,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,154,1,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,154,2,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,154,3,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,155,1,1,0.001,1,648.88888892,0,649.88888892,0.0012701678397401192,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,155,2,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,AB,"non-native
annual",1,155,3,1,0.1,1,648.88888892,0,649.88888892,0.10021656740660531,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,156,1,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,156,2,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,156,3,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,156,4,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,157,1,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,157,2,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,157,3,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,157,4,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,158,1,1,0.01,1,648.88888892,0,649.88888892,0.0102652950730915,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,158,2,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
2015,March,transect,transect_3,transect_3E,BD,"non-native
annual",1,158,3,0,0,1,648.88888892,0,649.88888892,2.707092582566324e-4,-1.1947883811648323,0.6763956455904421,-0.29954785291053726,0.9984612754317714
