year,month,experiment,plot,subplot,host,mean.dam,leaf.i.1,leaf.i.2,leaf.i.3,leaf.i.4,leaf.i.5,leaf.i.6,leaf.s.1,leaf.s.2,leaf.s.3,leaf.s.4,leaf.s.5,leaf.s.6,leaves.dam,leaves.tot,prop.dam,grass.group,nonnative
2015,March,transect,transect_4,transect_4B,BD,0.0275,1,1,0,0,NA,NA,0.1,0.01,0,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_4,transect_4B,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_4,transect_4B,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_4,transect_4B,BH,0.1,1,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1
2015,March,transect,transect_4,transect_4B,SP,0.020333333333333332,1,1,1,1,1,1,0.001,0.01,0.001,0.05,0.05,0.01,6,6,1,"native
perennial",0
2015,March,transect,transect_4,transect_4B,SP,0.012166666666666666,1,1,1,1,1,1,0.001,0.001,0.01,0.01,0.001,0.05,6,6,1,"native
perennial",0
2015,March,transect,transect_4,transect_4B,SP,0.025,0,1,0,0,0,1,0,0.05,0,0,0,0.1,2,6,0.3333333333333333,"native
perennial",0
2015,March,transect,transect_4,transect_4C,AB,0.0524,1,1,1,0,1,NA,0.25,0.001,0.001,0,0.01,NA,4,5,0.8,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,AB,0.020333333333333332,1,1,0,1,1,1,0.01,0.001,0,0.001,0.1,0.01,5,6,0.8333333333333334,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,AB,0.01,0,0,0,0,1,NA,0,0,0,0,0.05,NA,1,5,0.2,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,BD,5e-4,1,0,1,0,NA,NA,0.001,0,0.001,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,BD,1.6666666666666666e-4,1,0,0,0,0,0,0.001,0,0,0,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,BD,0.0125,1,0,0,0,NA,NA,0.05,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,BH,0.050499999999999996,1,1,NA,NA,NA,NA,0.1,0.001,NA,NA,NA,NA,2,2,1,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,BH,0.0027500000000000003,1,0,0,1,NA,NA,0.01,0,0,0.001,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_4,transect_4C,SP,0.030166666666666665,1,1,1,1,1,1,0.05,0.01,0.01,0.01,0.001,0.1,6,6,1,"native
perennial",0
2015,March,transect,transect_4,transect_4C,SP,0.035333333333333335,1,1,1,1,1,1,0.1,0.05,0.01,0.05,0.001,0.001,6,6,1,"native
perennial",0
2015,March,transect,transect_4,transect_4C,SP,0.02183333333333333,1,1,1,1,1,1,0.01,0.001,0.05,0.05,0.01,0.01,6,6,1,"native
perennial",0
2015,March,transect,transect_4,transect_4D,AB,0.01275,0,0,1,1,NA,NA,0,0,0.001,0.05,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,AB,0.025,1,0,NA,NA,NA,NA,0.05,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,AB,0.0125,1,0,0,0,NA,NA,0.05,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,BD,2.5e-4,0,0,0,1,NA,NA,0,0,0,0.001,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,BD,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,BD,0.0025,1,0,0,0,NA,NA,0.01,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,BH,0.0125,1,0,0,0,NA,NA,0.05,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,BH,0.16666666666666669,1,0,0,NA,NA,NA,0.5,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,BH,0.0125,0,0,0,1,NA,NA,0,0,0,0.05,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_4,transect_4D,SP,0.005333333333333333,1,1,0,1,1,1,0.001,0.01,0,0.01,0.001,0.01,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_4,transect_4D,SP,6.666666666666666e-4,0,0,1,1,1,1,0,0,0.001,0.001,0.001,0.001,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_4,transect_4E,AB,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,AB,0.03666666666666667,1,0,1,NA,NA,NA,0.01,0,0.1,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,AB,0.003,1,1,0,1,NA,NA,0.001,0.01,0,0.001,NA,NA,3,4,0.75,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,BD,0.08333333333333334,1,0,0,NA,NA,NA,0.25,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,BH,0.375,1,1,NA,NA,NA,NA,0.25,0.5,NA,NA,NA,NA,2,2,1,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,BH,0.5,1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_4,transect_4E,SP,0.0023333333333333335,1,1,1,0,1,1,0.001,0.001,0.001,0,0.001,0.01,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_5,transect_5A,BD,2.5e-4,0,1,0,0,NA,NA,0,0.001,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_5,transect_5A,BD,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,5,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5A,BD,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_5,transect_5A,BH,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_5,transect_5A,BH,0.003333333333333333,0,0,1,NA,NA,NA,0,0,0.01,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_5,transect_5A,BH,0.0025,0,0,0,1,NA,NA,0,0,0,0.01,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_5,transect_5A,EG,0.010333333333333335,0,1,0,1,1,1,0,0.01,0,0.05,0.001,0.001,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_5,transect_5A,EG,0.0021666666666666666,1,1,0,1,1,0,0.001,0.001,0,0.001,0.01,0,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_5,transect_5A,EG,0.008666666666666666,1,0,0,0,1,1,0.001,0,0,0,0.05,0.001,3,6,0.5,"native
perennial",0
2015,March,transect,transect_5,transect_5B,AB,0.15,1,1,NA,NA,NA,NA,0.05,0.25,NA,NA,NA,NA,2,2,1,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,AB,0.0202,0,1,1,0,1,NA,0,0.05,0.05,0,0.001,NA,3,5,0.6,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,AB,0.0022,0,1,1,0,0,NA,0,0.001,0.01,0,0,NA,2,5,0.4,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,BD,0.0025,1,0,0,0,NA,NA,0.01,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,BD,7.500000000000001e-4,1,1,1,0,NA,NA,0.001,0.001,0.001,0,NA,NA,3,4,0.75,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_5,transect_5B,EG,8.333333333333334e-4,1,0,1,1,1,1,0.001,0,0.001,0.001,0.001,0.001,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_5,transect_5B,EG,0.010666666666666666,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.01,0.05,6,6,1,"native
perennial",0
2015,March,transect,transect_5,transect_5B,EG,5e-4,1,1,0,0,1,0,0.001,0.001,0,0,0.001,0,3,6,0.5,"native
perennial",0
2015,March,transect,transect_5,transect_5C,AB,0.035166666666666666,1,1,0,1,1,0,0.001,0.01,0,0.1,0.1,0,4,6,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_5,transect_5C,BD,0.008666666666666666,1,0,1,0,0,1,0.05,0,0.001,0,0,0.001,3,6,0.5,"non-native
annual",1
2015,March,transect,transect_5,transect_5C,BD,0.0025,1,0,0,0,NA,NA,0.01,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_5,transect_5C,BD,0.08333333333333334,1,0,0,NA,NA,NA,0.25,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_5,transect_5C,BH,0.022000000000000002,1,0,1,0,0,NA,0.1,0,0.01,0,0,NA,2,5,0.4,"non-native
annual",1
2015,March,transect,transect_5,transect_5C,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5C,BH,0.025249999999999998,1,1,0,0,NA,NA,0.1,0.001,0,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_5,transect_5C,EG,0.006833333333333334,0,1,1,1,1,1,0,0.001,0.01,0.01,0.01,0.01,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_5,transect_5C,EG,5e-4,1,0,1,1,0,0,0.001,0,0.001,0.001,0,0,3,6,0.5,"native
perennial",0
2015,March,transect,transect_5,transect_5C,EG,5e-4,0,1,0,1,1,0,0,0.001,0,0.001,0.001,0,3,6,0.5,"native
perennial",0
2015,March,transect,transect_5,transect_5C,SP,0.006999999999999999,1,1,1,1,1,1,0.001,0.01,0.01,0.01,0.01,0.001,6,6,1,"native
perennial",0
2015,March,transect,transect_5,transect_5D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5D,BH,0.025,0,1,NA,NA,NA,NA,0,0.05,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_5,transect_5D,EG,0.009000000000000001,1,1,1,1,1,0,0.001,0.05,0.001,0.001,0.001,0,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_5,transect_5D,EG,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"native
perennial",0
2015,March,transect,transect_5,transect_5D,EG,8.333333333333334e-4,1,1,1,0,1,1,0.001,0.001,0.001,0,0.001,0.001,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_5,transect_5E,BD,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_5,transect_5E,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_5,transect_5E,BD,5e-4,1,1,0,0,NA,NA,0.001,0.001,0,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_5,transect_5E,BH,2.5e-4,1,0,0,0,NA,NA,0.001,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_5,transect_5E,BH,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,4,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5E,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_5,transect_5E,EG,0.035333333333333335,1,1,1,1,1,0,0.1,0.001,0.001,0.1,0.01,0,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_5,transect_5E,EG,0.002,1,0,1,1,0,0,0.01,0,0.001,0.001,0,0,3,6,0.5,"native
perennial",0
2015,March,transect,transect_6,transect_6A,AB,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,AB,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.001,0.01,NA,NA,NA,3,3,1,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,AB,0.0055000000000000005,1,1,NA,NA,NA,NA,0.01,0.001,NA,NA,NA,NA,2,2,1,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,BD,0.0027500000000000003,1,1,0,0,NA,NA,0.01,0.001,0,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,BD,0.006666666666666666,1,1,0,NA,NA,NA,0.01,0.01,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,BH,0.025,0,1,NA,NA,NA,NA,0,0.05,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,BH,0.03333333333333333,0,1,0,NA,NA,NA,0,0.1,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_6,transect_6A,EG,0.0175,1,1,1,1,1,1,0.001,0.1,0.001,0.001,0.001,0.001,6,6,1,"native
perennial",0
2015,March,transect,transect_6,transect_6A,EG,0.017333333333333333,1,1,1,1,1,1,0.001,0.001,0.001,0.05,0.001,0.05,6,6,1,"native
perennial",0
2015,March,transect,transect_6,transect_6A,EG,0.010666666666666666,1,1,1,1,1,1,0.001,0.001,0.001,0.05,0.01,0.001,6,6,1,"native
perennial",0
2015,March,transect,transect_6,transect_6A,SP,0.003666666666666667,1,0,0,1,1,1,0.01,0,0,0.001,0.001,0.01,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_6,transect_6B,AB,0.04333333333333333,1,1,0,0,0,0,0.01,0.25,0,0,0,0,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,AB,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,AB,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,BD,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,BD,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,BH,0.08333333333333334,1,0,0,NA,NA,NA,0.25,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,BH,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6B,EG,0.025,0,1,0,0,1,0,0,0.05,0,0,0.1,0,2,6,0.3333333333333333,"native
perennial",0
2015,March,transect,transect_6,transect_6B,EG,0.0051666666666666675,1,1,1,1,0,0,0.01,0.01,0.01,0.001,0,0,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_6,transect_6B,EG,0.0335,1,0,0,1,1,0,0.1,0,0,0.001,0.1,0,3,6,0.5,"native
perennial",0
2015,March,transect,transect_6,transect_6B,SP,0.04533333333333333,1,1,1,0,1,1,0.25,0.001,0.001,0,0.01,0.01,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_6,transect_6B,SP,0.0455,1,1,1,1,1,1,0.001,0.001,0.01,0.001,0.25,0.01,6,6,1,"native
perennial",0
2015,March,transect,transect_6,transect_6B,SP,6.666666666666666e-4,1,1,0,1,0,1,0.001,0.001,0,0.001,0,0.001,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_6,transect_6C,AB,0.018500000000000003,1,0,0,1,1,0,0.1,0,0,0.01,0.001,0,3,6,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,AB,0.075,1,1,0,0,NA,NA,0.25,0.05,0,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,AB,0.017166666666666667,1,0,0,1,1,1,0.001,0,0,0.001,0.001,0.1,4,6,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,BD,0.025,1,0,0,0,NA,NA,0.1,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,BD,0.0025,1,0,0,0,NA,NA,0.01,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,BH,0.005,1,0,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,BH,2.5e-4,1,0,0,0,NA,NA,0.001,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_6,transect_6C,EG,0.004,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.01,0.01,6,6,1,"native
perennial",0
2015,March,transect,transect_6,transect_6C,EG,0.0034999999999999996,0,0,1,1,0,1,0,0,0.001,0.01,0,0.01,3,6,0.5,"native
perennial",0
2015,March,transect,transect_6,transect_6C,EG,0.0023333333333333335,1,1,1,1,1,0,0.001,0.001,0.001,0.001,0.01,0,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_6,transect_6C,SP,0.051833333333333335,1,1,0,0,1,1,0.01,0.05,0,0,0.001,0.25,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_6,transect_6D,AB,0.016833333333333332,0,0,1,0,0,1,0,0,0.1,0,0,0.001,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,AB,0.0016666666666666666,0,0,1,0,0,0,0,0,0.01,0,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,AB,0.005,1,0,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,BD,0.025249999999999998,1,0,1,0,NA,NA,0.1,0,0.001,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,BH,0.05,1,1,0,NA,NA,NA,0.05,0.1,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_6,transect_6D,EG,5e-4,1,1,1,0,0,0,0.001,0.001,0.001,0,0,0,3,6,0.5,"native
perennial",0
2015,March,transect,transect_6,transect_6D,EG,0.0018333333333333335,1,0,0,1,0,0,0.001,0,0,0.01,0,0,2,6,0.3333333333333333,"native
perennial",0
2015,March,transect,transect_6,transect_6D,EG,0.0038333333333333336,1,1,1,1,0,1,0.01,0.001,0.001,0.001,0,0.01,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_6,transect_6D,SP,0.0023333333333333335,1,1,1,0,1,1,0.001,0.01,0.001,0,0.001,0.001,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_6,transect_6D,SP,0.0034999999999999996,0,1,0,0,1,1,0,0.01,0,0,0.001,0.01,3,6,0.5,"native
perennial",0
2015,March,transect,transect_6,transect_6E,AB,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6E,AB,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_6,transect_6E,AB,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6E,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_6,transect_6E,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6E,BH,0.025,1,0,NA,NA,NA,NA,0.05,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_6,transect_6E,EG,6.666666666666666e-4,1,1,0,0,1,1,0.001,0.001,0,0,0.001,0.001,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_7,transect_7A,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7A,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7A,PA,1.6666666666666666e-4,0,0,1,0,0,0,0,0,0.001,0,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_7,transect_7B,BD,0.0625,1,0,0,0,NA,NA,0.25,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_7,transect_7B,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7B,BD,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,4,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7B,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7B,PA,0.008333333333333333,1,0,0,0,0,0,0.05,0,0,0,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_7,transect_7B,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7C,AB,0.01,1,0,1,0,0,0,0.05,0,0.01,0,0,0,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_7,transect_7C,AB,1.6666666666666666e-4,0,0,0,1,0,0,0,0,0,0.001,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_7,transect_7C,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7C,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7C,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7C,PA,0.0016666666666666666,0,0,0,0,1,0,0,0,0,0,0.01,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_7,transect_7C,PA,0.008333333333333333,0,0,0,0,0,1,0,0,0,0,0,0.05,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_7,transect_7C,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7D,AB,0.003666666666666667,1,0,1,NA,NA,NA,0.01,0,0.001,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_7,transect_7D,AB,6.666666666666666e-4,1,0,1,1,0,1,0.001,0,0.001,0.001,0,0.001,4,6,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_7,transect_7D,BH,0.16699999999999998,1,1,1,NA,NA,NA,0.001,0.25,0.25,NA,NA,NA,3,3,1,"non-native
annual",1
2015,March,transect,transect_7,transect_7D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7D,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7D,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7D,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_7,transect_7E,AB,0.012199999999999999,1,0,0,1,1,NA,0.05,0,0,0.001,0.01,NA,3,5,0.6,"non-native
annual",1
2015,March,transect,transect_7,transect_7E,AB,0.003666666666666667,1,0,1,NA,NA,NA,0.01,0,0.001,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
